name,class,pixCount
tile_145_lidar.tif,platform,5975
tile_1460_lidar.tif,aguada,13608
tile_1460_lidar.tif,building,8949
tile_1460_lidar.tif,platform,16470
tile_1461_lidar.tif,aguada,0
tile_1461_lidar.tif,building,2966
tile_1461_lidar.tif,platform,15109
tile_1462_lidar.tif,aguada,0
tile_1462_lidar.tif,building,1374
tile_1462_lidar.tif,platform,0
tile_1463_lidar.tif,aguada,0
tile_1463_lidar.tif,building,5571
tile_1463_lidar.tif,platform,6379
tile_1464_lidar.tif,aguada,0
tile_1464_lidar.tif,building,0
tile_1464_lidar.tif,platform,0
tile_1465_lidar.tif,aguada,0
tile_1465_lidar.tif,building,4924
tile_1465_lidar.tif,platform,0
tile_1466_lidar.tif,aguada,0
tile_1466_lidar.tif,building,4243
tile_1466_lidar.tif,platform,6445
tile_1467_lidar.tif,aguada,0
tile_1467_lidar.tif,building,852
tile_1467_lidar.tif,platform,9549
tile_1468_lidar.tif,aguada,0
tile_1468_lidar.tif,building,0
tile_1468_lidar.tif,platform,0
tile_1469_lidar.tif,aguada,17075
tile_1469_lidar.tif,building,35356
tile_1469_lidar.tif,platform,27514
tile_146_lidar.tif,aguada,0
tile_146_lidar.tif,building,670
tile_146_lidar.tif,platform,0
tile_1470_lidar.tif,aguada,0
tile_1470_lidar.tif,building,0
tile_1470_lidar.tif,platform,0
tile_1471_lidar.tif,aguada,0
tile_1471_lidar.tif,building,2600
tile_1471_lidar.tif,platform,2944
tile_1472_lidar.tif,aguada,0
tile_1472_lidar.tif,building,5044
tile_1472_lidar.tif,platform,0
tile_1473_lidar.tif,aguada,0
tile_1473_lidar.tif,building,3411
tile_1473_lidar.tif,platform,0
tile_1474_lidar.tif,aguada,0
tile_1474_lidar.tif,building,0
tile_1474_lidar.tif,platform,0
tile_1475_lidar.tif,aguada,0
tile_1475_lidar.tif,building,1622
tile_1475_lidar.tif,platform,3305
tile_1476_lidar.tif,aguada,0
tile_1476_lidar.tif,building,0
tile_1476_lidar.tif,platform,0
tile_1477_lidar.tif,aguada,0
tile_1477_lidar.tif,building,3335
tile_1477_lidar.tif,platform,0
tile_1478_lidar.tif,aguada,0
tile_1478_lidar.tif,building,5202
tile_1478_lidar.tif,platform,13108
tile_1479_lidar.tif,aguada,0
tile_1479_lidar.tif,building,4609
tile_1479_lidar.tif,platform,33552
tile_147_lidar.tif,aguada,0
tile_147_lidar.tif,building,2280
tile_147_lidar.tif,platform,2501
tile_1480_lidar.tif,aguada,0
tile_1480_lidar.tif,building,3367
tile_1480_lidar.tif,platform,0
tile_1481_lidar.tif,aguada,0
tile_1481_lidar.tif,building,24969
tile_1481_lidar.tif,platform,27788
tile_1482_lidar.tif,aguada,0
tile_1482_lidar.tif,building,1347
tile_1482_lidar.tif,platform,2978
tile_1483_lidar.tif,aguada,0
tile_1483_lidar.tif,building,8701
tile_1483_lidar.tif,platform,11358
tile_1484_lidar.tif,aguada,0
tile_1484_lidar.tif,building,8152
tile_1484_lidar.tif,platform,19405
tile_1485_lidar.tif,aguada,0
tile_1485_lidar.tif,building,684
tile_1485_lidar.tif,platform,0
tile_1486_lidar.tif,aguada,0
tile_1486_lidar.tif,building,4054
tile_1486_lidar.tif,platform,0
tile_1487_lidar.tif,aguada,9139
tile_1487_lidar.tif,building,0
tile_1487_lidar.tif,platform,0
tile_1488_lidar.tif,aguada,0
tile_1488_lidar.tif,building,4325
tile_1488_lidar.tif,platform,4654
tile_1489_lidar.tif,aguada,0
tile_1489_lidar.tif,building,531
tile_1489_lidar.tif,platform,0
tile_148_lidar.tif,aguada,0
tile_148_lidar.tif,building,5284
tile_148_lidar.tif,platform,13553
tile_1490_lidar.tif,aguada,0
tile_1490_lidar.tif,building,7374
tile_1490_lidar.tif,platform,8171
tile_1491_lidar.tif,aguada,0
tile_1491_lidar.tif,building,9941
tile_1491_lidar.tif,platform,15619
tile_1492_lidar.tif,aguada,0
tile_1492_lidar.tif,building,13321
tile_1492_lidar.tif,platform,19587
tile_1493_lidar.tif,aguada,0
tile_1493_lidar.tif,building,0
tile_1493_lidar.tif,platform,0
tile_1494_lidar.tif,aguada,0
tile_1494_lidar.tif,building,3831
tile_1494_lidar.tif,platform,5755
tile_1495_lidar.tif,aguada,0
tile_1495_lidar.tif,building,7521
tile_1495_lidar.tif,platform,4104
tile_1496_lidar.tif,aguada,0
tile_1496_lidar.tif,building,0
tile_1496_lidar.tif,platform,0
tile_1497_lidar.tif,aguada,0
tile_1497_lidar.tif,building,3678
tile_1497_lidar.tif,platform,8258
tile_1498_lidar.tif,aguada,0
tile_1498_lidar.tif,building,0
tile_1498_lidar.tif,platform,0
tile_1499_lidar.tif,aguada,0
tile_1499_lidar.tif,building,22166
tile_1499_lidar.tif,platform,28706
tile_149_lidar.tif,aguada,0
tile_149_lidar.tif,building,2257
tile_149_lidar.tif,platform,0
tile_14_lidar.tif,aguada,0
tile_14_lidar.tif,building,6868
tile_14_lidar.tif,platform,13229
tile_1500_lidar.tif,aguada,0
tile_1500_lidar.tif,building,3143
tile_1500_lidar.tif,platform,4300
tile_1501_lidar.tif,aguada,0
tile_1501_lidar.tif,building,19853
tile_1501_lidar.tif,platform,38305
tile_1502_lidar.tif,aguada,0
tile_1502_lidar.tif,building,4360
tile_1502_lidar.tif,platform,9566
tile_1503_lidar.tif,aguada,0
tile_1503_lidar.tif,building,2011
tile_1503_lidar.tif,platform,6933
tile_1504_lidar.tif,aguada,0
tile_1504_lidar.tif,building,0
tile_1504_lidar.tif,platform,0
tile_1505_lidar.tif,aguada,1213
tile_1505_lidar.tif,building,669
tile_1505_lidar.tif,platform,0
tile_1506_lidar.tif,aguada,0
tile_1506_lidar.tif,building,0
tile_1506_lidar.tif,platform,0
tile_1507_lidar.tif,aguada,0
tile_1507_lidar.tif,building,0
tile_1507_lidar.tif,platform,0
tile_1508_lidar.tif,aguada,0
tile_1508_lidar.tif,building,1169
tile_1508_lidar.tif,platform,1036
tile_1509_lidar.tif,aguada,0
tile_1509_lidar.tif,building,0
tile_1509_lidar.tif,platform,0
tile_150_lidar.tif,aguada,0
tile_150_lidar.tif,building,0
tile_150_lidar.tif,platform,2288
tile_1510_lidar.tif,aguada,0
tile_1510_lidar.tif,building,1789
tile_1510_lidar.tif,platform,1869
tile_1511_lidar.tif,aguada,0
tile_1511_lidar.tif,building,0
tile_1511_lidar.tif,platform,0
tile_1512_lidar.tif,aguada,0
tile_1512_lidar.tif,building,0
tile_1512_lidar.tif,platform,0
tile_1513_lidar.tif,aguada,0
tile_1513_lidar.tif,building,9747
tile_1513_lidar.tif,platform,10258
tile_1514_lidar.tif,aguada,0
tile_1514_lidar.tif,building,488
tile_1514_lidar.tif,platform,0
tile_1515_lidar.tif,aguada,0
tile_1515_lidar.tif,building,2201
tile_1515_lidar.tif,platform,0
tile_1516_lidar.tif,aguada,0
tile_1516_lidar.tif,building,1564
tile_1516_lidar.tif,platform,0
tile_1517_lidar.tif,aguada,0
tile_1517_lidar.tif,building,17538
tile_1517_lidar.tif,platform,25398
tile_1518_lidar.tif,aguada,0
tile_1518_lidar.tif,building,0
tile_1518_lidar.tif,platform,0
tile_1519_lidar.tif,aguada,0
tile_1519_lidar.tif,building,1605
tile_1519_lidar.tif,platform,236
tile_151_lidar.tif,aguada,0
tile_151_lidar.tif,building,1904
tile_151_lidar.tif,platform,3457
tile_1520_lidar.tif,aguada,0
tile_1520_lidar.tif,building,0
tile_1520_lidar.tif,platform,0
tile_1521_lidar.tif,aguada,0
tile_1521_lidar.tif,building,32006
tile_1521_lidar.tif,platform,72178
tile_1522_lidar.tif,aguada,0
tile_1522_lidar.tif,building,0
tile_1522_lidar.tif,platform,0
tile_1523_lidar.tif,aguada,0
tile_1523_lidar.tif,building,0
tile_1523_lidar.tif,platform,0
tile_1524_lidar.tif,aguada,0
tile_1524_lidar.tif,building,558
tile_1524_lidar.tif,platform,12256
tile_1525_lidar.tif,aguada,0
tile_1525_lidar.tif,building,139
tile_1525_lidar.tif,platform,0
tile_1526_lidar.tif,aguada,0
tile_1526_lidar.tif,building,9404
tile_1526_lidar.tif,platform,8473
tile_1527_lidar.tif,aguada,0
tile_1527_lidar.tif,building,1895
tile_1527_lidar.tif,platform,2398
tile_1528_lidar.tif,aguada,0
tile_1528_lidar.tif,building,18719
tile_1528_lidar.tif,platform,21887
tile_1529_lidar.tif,aguada,0
tile_1529_lidar.tif,building,0
tile_1529_lidar.tif,platform,0
tile_152_lidar.tif,aguada,0
tile_152_lidar.tif,building,9232
tile_152_lidar.tif,platform,26203
tile_1530_lidar.tif,aguada,0
tile_1530_lidar.tif,building,32622
tile_1530_lidar.tif,platform,35622
tile_1531_lidar.tif,aguada,0
tile_1531_lidar.tif,building,0
tile_1531_lidar.tif,platform,0
tile_1532_lidar.tif,aguada,0
tile_1532_lidar.tif,building,0
tile_1532_lidar.tif,platform,0
tile_1533_lidar.tif,aguada,0
tile_1533_lidar.tif,building,2537
tile_1533_lidar.tif,platform,1832
tile_1534_lidar.tif,aguada,0
tile_1534_lidar.tif,building,0
tile_1534_lidar.tif,platform,0
tile_1535_lidar.tif,aguada,0
tile_1535_lidar.tif,building,9645
tile_1535_lidar.tif,platform,9964
tile_1536_lidar.tif,aguada,0
tile_1536_lidar.tif,building,8938
tile_1536_lidar.tif,platform,20430
tile_1537_lidar.tif,aguada,30610
tile_1537_lidar.tif,building,0
tile_1537_lidar.tif,platform,0
tile_1538_lidar.tif,aguada,0
tile_1538_lidar.tif,building,2936
tile_1538_lidar.tif,platform,2008
tile_1539_lidar.tif,aguada,0
tile_1539_lidar.tif,building,0
tile_1539_lidar.tif,platform,0
tile_153_lidar.tif,aguada,0
tile_153_lidar.tif,building,0
tile_153_lidar.tif,platform,0
tile_1540_lidar.tif,aguada,0
tile_1540_lidar.tif,building,0
tile_1540_lidar.tif,platform,349
tile_1541_lidar.tif,aguada,0
tile_1541_lidar.tif,building,3132
tile_1541_lidar.tif,platform,2238
tile_1542_lidar.tif,aguada,0
tile_1542_lidar.tif,building,2715
tile_1542_lidar.tif,platform,0
tile_1543_lidar.tif,aguada,0
tile_1543_lidar.tif,building,0
tile_1543_lidar.tif,platform,0
tile_1544_lidar.tif,aguada,0
tile_1544_lidar.tif,building,10397
tile_1544_lidar.tif,platform,25231
tile_1545_lidar.tif,aguada,0
tile_1545_lidar.tif,building,3547
tile_1545_lidar.tif,platform,0
tile_1546_lidar.tif,aguada,0
tile_1546_lidar.tif,building,3929
tile_1546_lidar.tif,platform,0
tile_1547_lidar.tif,aguada,0
tile_1547_lidar.tif,building,1450
tile_1547_lidar.tif,platform,2454
tile_1548_lidar.tif,aguada,0
tile_1548_lidar.tif,building,2275
tile_1548_lidar.tif,platform,0
tile_1549_lidar.tif,aguada,0
tile_1549_lidar.tif,building,7064
tile_1549_lidar.tif,platform,10494
tile_154_lidar.tif,aguada,0
tile_154_lidar.tif,building,2031
tile_154_lidar.tif,platform,2553
tile_1550_lidar.tif,aguada,0
tile_1550_lidar.tif,building,4242
tile_1550_lidar.tif,platform,8765
tile_1551_lidar.tif,aguada,0
tile_1551_lidar.tif,building,10213
tile_1551_lidar.tif,platform,1534
tile_1552_lidar.tif,aguada,0
tile_1552_lidar.tif,building,0
tile_1552_lidar.tif,platform,0
tile_1553_lidar.tif,aguada,0
tile_1553_lidar.tif,building,11688
tile_1553_lidar.tif,platform,4437
tile_1554_lidar.tif,aguada,0
tile_1554_lidar.tif,building,3703
tile_1554_lidar.tif,platform,9401
tile_1555_lidar.tif,aguada,0
tile_1555_lidar.tif,building,0
tile_1555_lidar.tif,platform,0
tile_1556_lidar.tif,aguada,0
tile_1556_lidar.tif,building,629
tile_1556_lidar.tif,platform,0
tile_1557_lidar.tif,aguada,0
tile_1557_lidar.tif,building,0
tile_1557_lidar.tif,platform,0
tile_1558_lidar.tif,aguada,0
tile_1558_lidar.tif,building,12474
tile_1558_lidar.tif,platform,26270
tile_1559_lidar.tif,aguada,0
tile_1559_lidar.tif,building,0
tile_1559_lidar.tif,platform,0
tile_155_lidar.tif,aguada,0
tile_155_lidar.tif,building,6316
tile_155_lidar.tif,platform,0
tile_1560_lidar.tif,aguada,0
tile_1560_lidar.tif,building,3181
tile_1560_lidar.tif,platform,3890
tile_1561_lidar.tif,aguada,0
tile_1561_lidar.tif,building,0
tile_1561_lidar.tif,platform,1705
tile_1562_lidar.tif,aguada,0
tile_1562_lidar.tif,building,651
tile_1562_lidar.tif,platform,0
tile_1563_lidar.tif,aguada,0
tile_1563_lidar.tif,building,0
tile_1563_lidar.tif,platform,0
tile_1564_lidar.tif,aguada,0
tile_1564_lidar.tif,building,0
tile_1564_lidar.tif,platform,257
tile_1565_lidar.tif,aguada,0
tile_1565_lidar.tif,building,1165
tile_1565_lidar.tif,platform,0
tile_1566_lidar.tif,aguada,0
tile_1566_lidar.tif,building,2083
tile_1566_lidar.tif,platform,583
tile_1567_lidar.tif,aguada,0
tile_1567_lidar.tif,building,13400
tile_1567_lidar.tif,platform,24063
tile_1568_lidar.tif,aguada,0
tile_1568_lidar.tif,building,989
tile_1568_lidar.tif,platform,3531
tile_1569_lidar.tif,aguada,0
tile_1569_lidar.tif,building,4033
tile_1569_lidar.tif,platform,13458
tile_156_lidar.tif,aguada,0
tile_156_lidar.tif,building,0
tile_156_lidar.tif,platform,0
tile_1570_lidar.tif,aguada,0
tile_1570_lidar.tif,building,2697
tile_1570_lidar.tif,platform,10916
tile_1571_lidar.tif,aguada,0
tile_1571_lidar.tif,building,0
tile_1571_lidar.tif,platform,0
tile_1572_lidar.tif,aguada,0
tile_1572_lidar.tif,building,0
tile_1572_lidar.tif,platform,0
tile_1573_lidar.tif,aguada,0
tile_1573_lidar.tif,building,0
tile_1573_lidar.tif,platform,0
tile_1574_lidar.tif,aguada,0
tile_1574_lidar.tif,building,0
tile_1574_lidar.tif,platform,0
tile_1575_lidar.tif,aguada,0
tile_1575_lidar.tif,building,5594
tile_1575_lidar.tif,platform,7770
tile_1576_lidar.tif,aguada,0
tile_1576_lidar.tif,building,0
tile_1576_lidar.tif,platform,0
tile_1577_lidar.tif,aguada,0
tile_1577_lidar.tif,building,4071
tile_1577_lidar.tif,platform,9787
tile_1578_lidar.tif,aguada,0
tile_1578_lidar.tif,building,0
tile_1578_lidar.tif,platform,0
tile_1579_lidar.tif,aguada,0
tile_1579_lidar.tif,building,6803
tile_1579_lidar.tif,platform,1858
tile_157_lidar.tif,aguada,0
tile_157_lidar.tif,building,0
tile_157_lidar.tif,platform,0
tile_1580_lidar.tif,aguada,0
tile_1580_lidar.tif,building,1542
tile_1580_lidar.tif,platform,0
tile_1581_lidar.tif,aguada,0
tile_1581_lidar.tif,building,16296
tile_1581_lidar.tif,platform,20101
tile_1582_lidar.tif,aguada,0
tile_1582_lidar.tif,building,12882
tile_1582_lidar.tif,platform,18209
tile_1583_lidar.tif,aguada,0
tile_1583_lidar.tif,building,0
tile_1583_lidar.tif,platform,0
tile_1584_lidar.tif,aguada,0
tile_1584_lidar.tif,building,1540
tile_1584_lidar.tif,platform,6738
tile_1585_lidar.tif,aguada,0
tile_1585_lidar.tif,building,704
tile_1585_lidar.tif,platform,1343
tile_1586_lidar.tif,aguada,0
tile_1586_lidar.tif,building,4025
tile_1586_lidar.tif,platform,7674
tile_1587_lidar.tif,aguada,0
tile_1587_lidar.tif,building,0
tile_1587_lidar.tif,platform,0
tile_1588_lidar.tif,aguada,0
tile_1588_lidar.tif,building,0
tile_1588_lidar.tif,platform,0
tile_1589_lidar.tif,aguada,0
tile_1589_lidar.tif,building,0
tile_1589_lidar.tif,platform,0
tile_158_lidar.tif,aguada,0
tile_158_lidar.tif,building,24631
tile_158_lidar.tif,platform,5628
tile_1590_lidar.tif,aguada,0
tile_1590_lidar.tif,building,2665
tile_1590_lidar.tif,platform,10145
tile_1591_lidar.tif,aguada,0
tile_1591_lidar.tif,building,13417
tile_1591_lidar.tif,platform,8845
tile_1592_lidar.tif,aguada,0
tile_1592_lidar.tif,building,2229
tile_1592_lidar.tif,platform,3533
tile_1593_lidar.tif,aguada,0
tile_1593_lidar.tif,building,1521
tile_1593_lidar.tif,platform,3162
tile_1594_lidar.tif,aguada,0
tile_1594_lidar.tif,building,2971
tile_1594_lidar.tif,platform,0
tile_1595_lidar.tif,aguada,0
tile_1595_lidar.tif,building,4455
tile_1595_lidar.tif,platform,1616
tile_1596_lidar.tif,aguada,0
tile_1596_lidar.tif,building,8726
tile_1596_lidar.tif,platform,9880
tile_1597_lidar.tif,aguada,0
tile_1597_lidar.tif,building,1452
tile_1597_lidar.tif,platform,28
tile_1598_lidar.tif,aguada,0
tile_1598_lidar.tif,building,5792
tile_1598_lidar.tif,platform,10729
tile_1599_lidar.tif,aguada,0
tile_1599_lidar.tif,building,0
tile_1599_lidar.tif,platform,0
tile_159_lidar.tif,aguada,0
tile_159_lidar.tif,building,0
tile_159_lidar.tif,platform,0
tile_15_lidar.tif,aguada,0
tile_15_lidar.tif,building,347
tile_15_lidar.tif,platform,347
tile_1600_lidar.tif,aguada,0
tile_1600_lidar.tif,building,29657
tile_1600_lidar.tif,platform,27783
tile_1601_lidar.tif,aguada,0
tile_1601_lidar.tif,building,1817
tile_1601_lidar.tif,platform,2081
tile_1602_lidar.tif,aguada,0
tile_1602_lidar.tif,building,0
tile_1602_lidar.tif,platform,0
tile_1603_lidar.tif,aguada,0
tile_1603_lidar.tif,building,0
tile_1603_lidar.tif,platform,0
tile_1604_lidar.tif,aguada,0
tile_1604_lidar.tif,building,2193
tile_1604_lidar.tif,platform,0
tile_1605_lidar.tif,aguada,0
tile_1605_lidar.tif,building,0
tile_1605_lidar.tif,platform,0
tile_1606_lidar.tif,aguada,0
tile_1606_lidar.tif,building,6795
tile_1606_lidar.tif,platform,11463
tile_1607_lidar.tif,aguada,0
tile_1607_lidar.tif,building,0
tile_1607_lidar.tif,platform,0
tile_1608_lidar.tif,aguada,0
tile_1608_lidar.tif,building,3443
tile_1608_lidar.tif,platform,7540
tile_1609_lidar.tif,aguada,0
tile_1609_lidar.tif,building,1262
tile_1609_lidar.tif,platform,2261
tile_160_lidar.tif,aguada,0
tile_160_lidar.tif,building,14854
tile_160_lidar.tif,platform,8357
tile_1610_lidar.tif,aguada,0
tile_1610_lidar.tif,building,346
tile_1610_lidar.tif,platform,0
tile_1611_lidar.tif,aguada,0
tile_1611_lidar.tif,building,0
tile_1611_lidar.tif,platform,0
tile_1612_lidar.tif,aguada,0
tile_1612_lidar.tif,building,2015
tile_1612_lidar.tif,platform,731
tile_1613_lidar.tif,aguada,0
tile_1613_lidar.tif,building,0
tile_1613_lidar.tif,platform,0
tile_1614_lidar.tif,aguada,0
tile_1614_lidar.tif,building,8372
tile_1614_lidar.tif,platform,15173
tile_1615_lidar.tif,aguada,0
tile_1615_lidar.tif,building,2132
tile_1615_lidar.tif,platform,1874
tile_1616_lidar.tif,aguada,0
tile_1616_lidar.tif,building,12080
tile_1616_lidar.tif,platform,1354
tile_1617_lidar.tif,aguada,0
tile_1617_lidar.tif,building,5928
tile_1617_lidar.tif,platform,4688
tile_1618_lidar.tif,aguada,0
tile_1618_lidar.tif,building,0
tile_1618_lidar.tif,platform,0
tile_1619_lidar.tif,aguada,0
tile_1619_lidar.tif,building,0
tile_1619_lidar.tif,platform,0
tile_161_lidar.tif,aguada,0
tile_161_lidar.tif,building,1643
tile_161_lidar.tif,platform,0
tile_1620_lidar.tif,aguada,0
tile_1620_lidar.tif,building,0
tile_1620_lidar.tif,platform,0
tile_1621_lidar.tif,aguada,0
tile_1621_lidar.tif,building,0
tile_1621_lidar.tif,platform,0
tile_1622_lidar.tif,aguada,0
tile_1622_lidar.tif,building,5747
tile_1622_lidar.tif,platform,12682
tile_1623_lidar.tif,aguada,0
tile_1623_lidar.tif,building,4443
tile_1623_lidar.tif,platform,2977
tile_1624_lidar.tif,aguada,0
tile_1624_lidar.tif,building,17241
tile_1624_lidar.tif,platform,24438
tile_1625_lidar.tif,aguada,0
tile_1625_lidar.tif,building,996
tile_1625_lidar.tif,platform,1177
tile_1626_lidar.tif,aguada,0
tile_1626_lidar.tif,building,0
tile_1626_lidar.tif,platform,0
tile_1627_lidar.tif,aguada,0
tile_1627_lidar.tif,building,11666
tile_1627_lidar.tif,platform,10948
tile_1628_lidar.tif,aguada,0
tile_1628_lidar.tif,building,0
tile_1628_lidar.tif,platform,0
tile_1629_lidar.tif,aguada,0
tile_1629_lidar.tif,building,0
tile_1629_lidar.tif,platform,0
tile_162_lidar.tif,aguada,0
tile_162_lidar.tif,building,0
tile_162_lidar.tif,platform,0
tile_1630_lidar.tif,aguada,0
tile_1630_lidar.tif,building,7044
tile_1630_lidar.tif,platform,0
tile_1631_lidar.tif,aguada,13724
tile_1631_lidar.tif,building,437
tile_1631_lidar.tif,platform,1067
tile_1632_lidar.tif,aguada,0
tile_1632_lidar.tif,building,0
tile_1632_lidar.tif,platform,0
tile_1633_lidar.tif,aguada,0
tile_1633_lidar.tif,building,4663
tile_1633_lidar.tif,platform,3552
tile_1634_lidar.tif,aguada,0
tile_1634_lidar.tif,building,760
tile_1634_lidar.tif,platform,760
tile_1635_lidar.tif,aguada,0
tile_1635_lidar.tif,building,0
tile_1635_lidar.tif,platform,1072
tile_1636_lidar.tif,aguada,0
tile_1636_lidar.tif,building,7272
tile_1636_lidar.tif,platform,2476
tile_1637_lidar.tif,aguada,0
tile_1637_lidar.tif,building,86
tile_1637_lidar.tif,platform,0
tile_1638_lidar.tif,aguada,0
tile_1638_lidar.tif,building,2550
tile_1638_lidar.tif,platform,4223
tile_1639_lidar.tif,aguada,0
tile_1639_lidar.tif,building,0
tile_1639_lidar.tif,platform,0
tile_163_lidar.tif,aguada,0
tile_163_lidar.tif,building,0
tile_163_lidar.tif,platform,0
tile_1640_lidar.tif,aguada,0
tile_1640_lidar.tif,building,3897
tile_1640_lidar.tif,platform,0
tile_1641_lidar.tif,aguada,0
tile_1641_lidar.tif,building,0
tile_1641_lidar.tif,platform,0
tile_1642_lidar.tif,aguada,0
tile_1642_lidar.tif,building,907
tile_1642_lidar.tif,platform,3220
tile_1643_lidar.tif,aguada,0
tile_1643_lidar.tif,building,376
tile_1643_lidar.tif,platform,0
tile_1644_lidar.tif,aguada,0
tile_1644_lidar.tif,building,8312
tile_1644_lidar.tif,platform,6305
tile_1645_lidar.tif,aguada,0
tile_1645_lidar.tif,building,11070
tile_1645_lidar.tif,platform,19183
tile_1646_lidar.tif,aguada,0
tile_1646_lidar.tif,building,0
tile_1646_lidar.tif,platform,1952
tile_1647_lidar.tif,aguada,0
tile_1647_lidar.tif,building,0
tile_1647_lidar.tif,platform,204
tile_1648_lidar.tif,aguada,0
tile_1648_lidar.tif,building,3482
tile_1648_lidar.tif,platform,991
tile_1649_lidar.tif,aguada,0
tile_1649_lidar.tif,building,1189
tile_1649_lidar.tif,platform,389
tile_164_lidar.tif,aguada,0
tile_164_lidar.tif,building,0
tile_164_lidar.tif,platform,0
tile_1650_lidar.tif,aguada,0
tile_1650_lidar.tif,building,0
tile_1650_lidar.tif,platform,0
tile_1651_lidar.tif,aguada,0
tile_1651_lidar.tif,building,7471
tile_1651_lidar.tif,platform,16832
tile_1652_lidar.tif,aguada,0
tile_1652_lidar.tif,building,0
tile_1652_lidar.tif,platform,0
tile_1653_lidar.tif,aguada,0
tile_1653_lidar.tif,building,0
tile_1653_lidar.tif,platform,0
tile_1654_lidar.tif,aguada,0
tile_1654_lidar.tif,building,7465
tile_1654_lidar.tif,platform,10307
tile_1655_lidar.tif,aguada,0
tile_1655_lidar.tif,building,7268
tile_1655_lidar.tif,platform,12472
tile_1656_lidar.tif,aguada,0
tile_1656_lidar.tif,building,0
tile_1656_lidar.tif,platform,0
tile_1657_lidar.tif,aguada,0
tile_1657_lidar.tif,building,4492
tile_1657_lidar.tif,platform,5312
tile_1658_lidar.tif,aguada,0
tile_1658_lidar.tif,building,0
tile_1658_lidar.tif,platform,0
tile_1659_lidar.tif,aguada,0
tile_1659_lidar.tif,building,2705
tile_1659_lidar.tif,platform,3309
tile_165_lidar.tif,aguada,0
tile_165_lidar.tif,building,8717
tile_165_lidar.tif,platform,851
tile_1660_lidar.tif,aguada,0
tile_1660_lidar.tif,building,0
tile_1660_lidar.tif,platform,0
tile_1661_lidar.tif,aguada,0
tile_1661_lidar.tif,building,7025
tile_1661_lidar.tif,platform,9435
tile_1662_lidar.tif,aguada,0
tile_1662_lidar.tif,building,1227
tile_1662_lidar.tif,platform,0
tile_1663_lidar.tif,aguada,0
tile_1663_lidar.tif,building,669
tile_1663_lidar.tif,platform,0
tile_1664_lidar.tif,aguada,0
tile_1664_lidar.tif,building,3121
tile_1664_lidar.tif,platform,0
tile_1665_lidar.tif,aguada,0
tile_1665_lidar.tif,building,1375
tile_1665_lidar.tif,platform,1259
tile_1666_lidar.tif,aguada,0
tile_1666_lidar.tif,building,437
tile_1666_lidar.tif,platform,40
tile_1667_lidar.tif,aguada,0
tile_1667_lidar.tif,building,1408
tile_1667_lidar.tif,platform,2307
tile_1668_lidar.tif,aguada,0
tile_1668_lidar.tif,building,5570
tile_1668_lidar.tif,platform,9056
tile_1669_lidar.tif,aguada,0
tile_1669_lidar.tif,building,0
tile_1669_lidar.tif,platform,0
tile_166_lidar.tif,aguada,0
tile_166_lidar.tif,building,10144
tile_166_lidar.tif,platform,18548
tile_1670_lidar.tif,aguada,0
tile_1670_lidar.tif,building,3064
tile_1670_lidar.tif,platform,9215
tile_1671_lidar.tif,aguada,0
tile_1671_lidar.tif,building,1231
tile_1671_lidar.tif,platform,509
tile_1672_lidar.tif,aguada,0
tile_1672_lidar.tif,building,1472
tile_1672_lidar.tif,platform,276
tile_1673_lidar.tif,aguada,0
tile_1673_lidar.tif,building,1073
tile_1673_lidar.tif,platform,1073
tile_1674_lidar.tif,aguada,0
tile_1674_lidar.tif,building,2828
tile_1674_lidar.tif,platform,1389
tile_1675_lidar.tif,aguada,0
tile_1675_lidar.tif,building,6700
tile_1675_lidar.tif,platform,4823
tile_1676_lidar.tif,aguada,0
tile_1676_lidar.tif,building,5624
tile_1676_lidar.tif,platform,0
tile_1677_lidar.tif,aguada,0
tile_1677_lidar.tif,building,2545
tile_1677_lidar.tif,platform,4766
tile_1678_lidar.tif,aguada,0
tile_1678_lidar.tif,building,1887
tile_1678_lidar.tif,platform,1053
tile_1679_lidar.tif,aguada,0
tile_1679_lidar.tif,building,0
tile_1679_lidar.tif,platform,0
tile_167_lidar.tif,aguada,0
tile_167_lidar.tif,building,0
tile_167_lidar.tif,platform,0
tile_1680_lidar.tif,aguada,0
tile_1680_lidar.tif,building,2205
tile_1680_lidar.tif,platform,0
tile_1681_lidar.tif,aguada,0
tile_1681_lidar.tif,building,2982
tile_1681_lidar.tif,platform,4401
tile_1682_lidar.tif,aguada,0
tile_1682_lidar.tif,building,0
tile_1682_lidar.tif,platform,37
tile_1683_lidar.tif,aguada,0
tile_1683_lidar.tif,building,3842
tile_1683_lidar.tif,platform,15541
tile_1684_lidar.tif,aguada,0
tile_1684_lidar.tif,building,7694
tile_1684_lidar.tif,platform,8458
tile_1685_lidar.tif,aguada,0
tile_1685_lidar.tif,building,3178
tile_1685_lidar.tif,platform,7521
tile_1686_lidar.tif,aguada,0
tile_1686_lidar.tif,building,0
tile_1686_lidar.tif,platform,0
tile_1687_lidar.tif,aguada,0
tile_1687_lidar.tif,building,72626
tile_1687_lidar.tif,platform,111646
tile_1688_lidar.tif,aguada,0
tile_1688_lidar.tif,building,0
tile_1688_lidar.tif,platform,0
tile_1689_lidar.tif,aguada,0
tile_1689_lidar.tif,building,2797
tile_1689_lidar.tif,platform,2563
tile_168_lidar.tif,aguada,0
tile_168_lidar.tif,building,3277
